Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.37000000E+001  0.99983304E+000 -0.66869287E-001 -0.35257833E-001  0.75595081E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65201213E+000  0.34782091E+000  0.99983304E+000  0.30419123E+000
  0.37025000E+001  0.99983304E+000 -0.71339719E-001 -0.24189920E-001  0.75329329E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65065422E+000  0.34917882E+000  0.99983304E+000  0.30147540E+000
  0.37050000E+001  0.99983304E+000 -0.73999648E-001 -0.12596962E-001  0.75064181E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64929383E+000  0.35053922E+000  0.99983304E+000  0.29875461E+000
  0.37075000E+001  0.99983304E+000 -0.74795657E-001 -0.77187472E-003  0.74799640E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64793098E+000  0.35190206E+000  0.99983304E+000  0.29602892E+000
  0.37100000E+001  0.99983304E+000 -0.73721223E-001  0.10988746E-001  0.74535705E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64656573E+000  0.35326731E+000  0.99983304E+000  0.29329842E+000
  0.37125000E+001  0.99983304E+000 -0.70816535E-001  0.22392062E-001  0.74272378E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64519811E+000  0.35463494E+000  0.99983304E+000  0.29056317E+000
  0.37150000E+001  0.99983304E+000 -0.66167150E-001  0.33156267E-001  0.74009660E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64382815E+000  0.35600490E+000  0.99983304E+000  0.28782325E+000
  0.37175000E+001  0.99983304E+000 -0.59901524E-001  0.43017543E-001  0.73747553E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64245589E+000  0.35737715E+000  0.99983304E+000  0.28507874E+000
  0.37200000E+001  0.99983304E+000 -0.52187493E-001  0.51736505E-001  0.73486056E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64108138E+000  0.35875166E+000  0.99983304E+000  0.28232972E+000
  0.37225000E+001  0.99983304E+000 -0.43227799E-001  0.59104002E-001  0.73225171E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.63970465E+000  0.36012840E+000  0.99983304E+000  0.27957625E+000
  0.37250000E+001  0.99983304E+000 -0.33254771E-001  0.64946106E-001  0.72964899E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.63832573E+000  0.36150731E+000  0.99983304E+000  0.27681841E+000
  0.37275000E+001  0.99983304E+000 -0.22524313E-001  0.69128195E-001  0.72705241E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.63694467E+000  0.36288838E+000  0.99983304E+000  0.27405629E+000
  0.37300000E+001  0.99983304E+000 -0.11309351E-001  0.71558018E-001  0.72446197E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.63556149E+000  0.36427155E+000  0.99983304E+000  0.27128995E+000
  0.37325000E+001  0.99983304E+000  0.10710616E-003  0.72187688E-001  0.72187768E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.63417625E+000  0.36565679E+000  0.99983304E+000  0.26851946E+000
  0.37350000E+001  0.99983304E+000  0.11439095E-001  0.71014544E-001  0.71929954E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.63278898E+000  0.36704407E+000  0.99983304E+000  0.26574491E+000
  0.37375000E+001  0.99983304E+000  0.22404850E-001  0.68080884E-001  0.71672757E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.63139971E+000  0.36843334E+000  0.99983304E+000  0.26296637E+000
  0.37400000E+001  0.99983304E+000  0.32733803E-001  0.63472581E-001  0.71416177E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.63000848E+000  0.36982457E+000  0.99983304E+000  0.26018391E+000
  0.37425000E+001  0.99983304E+000  0.42173239E-001  0.57316612E-001  0.71160214E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.62861533E+000  0.37121772E+000  0.99983304E+000  0.25739761E+000
  0.37450000E+001  0.99983304E+000  0.50494472E-001  0.49777593E-001  0.70904869E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.62722029E+000  0.37261275E+000  0.99983304E+000  0.25460754E+000
  0.37475000E+001  0.99983304E+000  0.57498359E-001  0.41053395E-001  0.70650142E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.62582341E+000  0.37400963E+000  0.99983304E+000  0.25181378E+000
  0.37500000E+001  0.99983304E+000  0.63020054E-001  0.31369961E-001  0.70396034E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.62442472E+000  0.37540832E+000  0.99983304E+000  0.24901640E+000
  0.37525000E+001  0.99983304E+000  0.66932850E-001  0.20975469E-001  0.70142545E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.62302426E+000  0.37680878E+000  0.99983304E+000  0.24621548E+000
  0.37550000E+001  0.99983304E+000  0.69151061E-001  0.10133977E-001  0.69889675E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.62162206E+000  0.37821098E+000  0.99983304E+000  0.24341108E+000
  0.37575000E+001  0.99983304E+000  0.69631848E-001 -0.88127130E-003  0.69637425E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.62021817E+000  0.37961487E+000  0.99983304E+000  0.24060330E+000
  0.37600000E+001  0.99983304E+000  0.68375967E-001 -0.11794726E-001  0.69385794E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.61881261E+000  0.38102043E+000  0.99983304E+000  0.23779219E+000
  0.37625000E+001  0.99983304E+000  0.65427421E-001 -0.22335417E-001  0.69134784E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.61740544E+000  0.38242761E+000  0.99983304E+000  0.23497783E+000
  0.37650000E+001  0.99983304E+000  0.60872044E-001 -0.32243663E-001  0.68884393E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.61599667E+000  0.38383637E+000  0.99983304E+000  0.23216030E+000
  0.37675000E+001  0.99983304E+000  0.54835046E-001 -0.41277465E-001  0.68634622E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.61458635E+000  0.38524669E+000  0.99983304E+000  0.22933967E+000
  0.37700000E+001  0.99983304E+000  0.47477598E-001 -0.49218395E-001  0.68385471E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.61317453E+000  0.38665852E+000  0.99983304E+000  0.22651601E+000
  0.37725000E+001  0.99983304E+000  0.38992550E-001 -0.55876863E-001  0.68136941E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.61176122E+000  0.38807182E+000  0.99983304E+000  0.22368940E+000
  0.37750000E+001  0.99983304E+000  0.29599387E-001 -0.61096618E-001  0.67889030E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.61034647E+000  0.38948657E+000  0.99983304E+000  0.22085991E+000
  0.37775000E+001  0.99983304E+000  0.19538563E-001 -0.64758393E-001  0.67641739E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.60893033E+000  0.39090272E+000  0.99983304E+000  0.21802761E+000
  0.37800000E+001  0.99983304E+000  0.90653554E-002 -0.66782592E-001  0.67395068E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.60751281E+000  0.39232023E+000  0.99983304E+000  0.21519258E+000
  0.37825000E+001  0.99983304E+000 -0.15566026E-002 -0.67130972E-001  0.67149017E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.60609396E+000  0.39373908E+000  0.99983304E+000  0.21235488E+000
  0.37850000E+001  0.99983304E+000 -0.12061951E-001 -0.65807286E-001  0.66903584E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.60467382E+000  0.39515922E+000  0.99983304E+000  0.20951460E+000
  0.37875000E+001  0.99983304E+000 -0.22190220E-001 -0.62856868E-001  0.66658771E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.60325242E+000  0.39658062E+000  0.99983304E+000  0.20667181E+000
  0.37900000E+001  0.99983304E+000 -0.31692277E-001 -0.58365190E-001  0.66414576E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.60182980E+000  0.39800324E+000  0.99983304E+000  0.20382657E+000
  0.37925000E+001  0.99983304E+000 -0.40336445E-001 -0.52455432E-001  0.66170999E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.60040600E+000  0.39942704E+000  0.99983304E+000  0.20097895E+000
  0.37950000E+001  0.99983304E+000 -0.47914130E-001 -0.45285126E-001  0.65928040E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.59898104E+000  0.40085200E+000  0.99983304E+000  0.19812904E+000
  0.37975000E+001  0.99983304E+000 -0.54244842E-001 -0.37041978E-001  0.65685698E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.59755497E+000  0.40227807E+000  0.99983304E+000  0.19527691E+000
  0.38000000E+001  0.99983304E+000 -0.59180470E-001 -0.27938964E-001  0.65443974E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.59612783E+000  0.40370522E+000  0.99983304E+000  0.19242261E+000
  0.38025000E+001  0.99983304E+000 -0.62608719E-001 -0.18208842E-001  0.65202865E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.59469964E+000  0.40513340E+000  0.99983304E+000  0.18956623E+000
  0.38050000E+001  0.99983304E+000 -0.64455635E-001 -0.80982040E-002  0.64962372E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.59327044E+000  0.40656260E+000  0.99983304E+000  0.18670784E+000
  0.38075000E+001  0.99983304E+000 -0.64687147E-001  0.21387581E-002  0.64722495E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.59184028E+000  0.40799276E+000  0.99983304E+000  0.18384751E+000
  0.38100000E+001  0.99983304E+000 -0.63309612E-001  0.12246639E-001  0.64483231E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.59040918E+000  0.40942387E+000  0.99983304E+000  0.18098531E+000
  0.38125000E+001  0.99983304E+000 -0.60369345E-001  0.21975178E-001  0.64244582E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.58897718E+000  0.41085587E+000  0.99983304E+000  0.17812131E+000
  0.38150000E+001  0.99983304E+000 -0.55951163E-001  0.31085448E-001  0.64006545E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.58754431E+000  0.41228873E+000  0.99983304E+000  0.17525558E+000
  0.38175000E+001  0.99983304E+000 -0.50175980E-001  0.39355708E-001  0.63769120E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.58611062E+000  0.41372242E+000  0.99983304E+000  0.17238819E+000
  0.38200000E+001  0.99983304E+000 -0.43197518E-001  0.46586784E-001  0.63532307E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.58467613E+000  0.41515691E+000  0.99983304E+000  0.16951922E+000
  0.38225000E+001  0.99983304E+000 -0.35198239E-001  0.52606850E-001  0.63296104E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.58324088E+000  0.41659216E+000  0.99983304E+000  0.16664872E+000
  0.38250000E+001  0.99983304E+000 -0.26384582E-001  0.57275490E-001  0.63060510E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.58180491E+000  0.41802813E+000  0.99983304E+000  0.16377678E+000
  0.38275000E+001  0.99983304E+000 -0.16981646E-001  0.60486943E-001  0.62825525E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.58036825E+000  0.41946479E+000  0.99983304E+000  0.16090347E+000
  0.38300000E+001  0.99983304E+000 -0.72274540E-002  0.62172468E-001  0.62591148E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.57893094E+000  0.42090210E+000  0.99983304E+000  0.15802884E+000
  0.38325000E+001  0.99983304E+000  0.26330682E-002  0.62301761E-001  0.62357377E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.57749301E+000  0.42234003E+000  0.99983304E+000  0.15515298E+000
  0.38350000E+001  0.99983304E+000  0.12354230E-001  0.60883419E-001  0.62124212E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.57605449E+000  0.42377855E+000  0.99983304E+000  0.15227594E+000
  0.38375000E+001  0.99983304E+000  0.21695689E-001  0.57964416E-001  0.61891651E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.57461543E+000  0.42521762E+000  0.99983304E+000  0.14939781E+000
  0.38400000E+001  0.99983304E+000  0.30428381E-001  0.53628644E-001  0.61659694E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.57317585E+000  0.42665720E+000  0.99983304E+000  0.14651865E+000
  0.38425000E+001  0.99983304E+000  0.38340126E-001  0.47994536E-001  0.61428338E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.57173578E+000  0.42809726E+000  0.99983304E+000  0.14363852E+000
  0.38450000E+001  0.99983304E+000  0.45240765E-001  0.41211861E-001  0.61197584E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.57029527E+000  0.42953777E+000  0.99983304E+000  0.14075750E+000
  0.38475000E+001  0.99983304E+000  0.50966717E-001  0.33457752E-001  0.60967429E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.56885435E+000  0.43097869E+000  0.99983304E+000  0.13787566E+000
  0.38500000E+001  0.99983304E+000  0.55384833E-001  0.24932099E-001  0.60737873E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.56741305E+000  0.43241999E+000  0.99983304E+000  0.13499306E+000
  0.38525000E+001  0.99983304E+000  0.58395463E-001  0.15852401E-001  0.60508915E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.56597141E+000  0.43386163E+000  0.99983304E+000  0.13210978E+000
  0.38550000E+001  0.99983304E+000  0.59934675E-001  0.64482289E-002  0.60280552E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.56452946E+000  0.43530359E+000  0.99983304E+000  0.12922587E+000
  0.38575000E+001  0.99983304E+000  0.59975557E-001 -0.30445707E-002  0.60052783E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.56308723E+000  0.43674582E+000  0.99983304E+000  0.12634141E+000
  0.38600000E+001  0.99983304E+000  0.58528598E-001 -0.12389782E-001  0.59825609E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.56164476E+000  0.43818829E+000  0.99983304E+000  0.12345647E+000
  0.38625000E+001  0.99983304E+000  0.55641134E-001 -0.21356687E-001  0.59599025E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.56020208E+000  0.43963097E+000  0.99983304E+000  0.12057111E+000
  0.38650000E+001  0.99983304E+000  0.51395882E-001 -0.29725753E-001  0.59373033E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.55875922E+000  0.44107382E+000  0.99983304E+000  0.11768541E+000
  0.38675000E+001  0.99983304E+000  0.45908609E-001 -0.37293990E-001  0.59147630E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.55731623E+000  0.44251681E+000  0.99983304E+000  0.11479942E+000
  0.38700000E+001  0.99983304E+000  0.39324997E-001 -0.43879866E-001  0.58922814E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.55587313E+000  0.44395991E+000  0.99983304E+000  0.11191321E+000
  0.38725000E+001  0.99983304E+000  0.31816791E-001 -0.49327635E-001  0.58698584E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.55442995E+000  0.44540309E+000  0.99983304E+000  0.10902686E+000
  0.38750000E+001  0.99983304E+000  0.23577331E-001 -0.53511008E-001  0.58474939E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.55298674E+000  0.44684630E+000  0.99983304E+000  0.10614043E+000
  0.38775000E+001  0.99983304E+000  0.14816583E-001 -0.56336046E-001  0.58251878E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.55154352E+000  0.44828953E+000  0.99983304E+000  0.10325399E+000
  0.38800000E+001  0.99983304E+000  0.57557966E-002 -0.57743241E-001  0.58029398E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.55010032E+000  0.44973272E+000  0.99983304E+000  0.10036760E+000
  0.38825000E+001  0.99983304E+000 -0.33780733E-002 -0.57708712E-001  0.57807498E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.54865719E+000  0.45117586E+000  0.99983304E+000  0.97481332E-001
  0.38850000E+001  0.99983304E+000 -0.12358044E-001 -0.56244525E-001  0.57586177E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.54721415E+000  0.45261890E+000  0.99983304E+000  0.94595248E-001
  0.38875000E+001  0.99983304E+000 -0.20962733E-001 -0.53398097E-001  0.57365433E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.54577123E+000  0.45406181E+000  0.99983304E+000  0.91709417E-001
  0.38900000E+001  0.99983304E+000 -0.28981811E-001 -0.49250746E-001  0.57145265E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.54432847E+000  0.45550457E+000  0.99983304E+000  0.88823905E-001
  0.38925000E+001  0.99983304E+000 -0.36221122E-001 -0.43915400E-001  0.56925671E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.54288591E+000  0.45694713E+000  0.99983304E+000  0.85938777E-001
  0.38950000E+001  0.99983304E+000 -0.42507377E-001 -0.37533545E-001  0.56706649E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.54144357E+000  0.45838947E+000  0.99983304E+000  0.83054101E-001
  0.38975000E+001  0.99983304E+000 -0.47692281E-001 -0.30271488E-001  0.56488199E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.54000149E+000  0.45983155E+000  0.99983304E+000  0.80169941E-001
  0.39000000E+001  0.99983304E+000 -0.51656009E-001 -0.22316033E-001  0.56270317E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.53855970E+000  0.46127334E+000  0.99983304E+000  0.77286363E-001
  0.39025000E+001  0.99983304E+000 -0.54309952E-001 -0.13869690E-001  0.56053004E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.53711824E+000  0.46271481E+000  0.99983304E+000  0.74403433E-001
  0.39050000E+001  0.99983304E+000 -0.55598661E-001 -0.51455220E-002  0.55836256E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.53567713E+000  0.46415591E+000  0.99983304E+000  0.71521216E-001
  0.39075000E+001  0.99983304E+000 -0.55500954E-001  0.36382176E-002  0.55620073E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.53423641E+000  0.46559663E+000  0.99983304E+000  0.68639778E-001
  0.39100000E+001  0.99983304E+000 -0.54030169E-001  0.12263537E-001  0.55404453E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.53279611E+000  0.46703693E+000  0.99983304E+000  0.65759184E-001
  0.39125000E+001  0.99983304E+000 -0.51233549E-001  0.20518108E-001  0.55189395E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.53135627E+000  0.46847677E+000  0.99983304E+000  0.62879499E-001
  0.39150000E+001  0.99983304E+000 -0.47190806E-001  0.28200480E-001  0.54974897E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.52991692E+000  0.46991613E+000  0.99983304E+000  0.60000789E-001
